transaction_id,date,time,outlet_id,customer_id,instore,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item
140,2019-04-18,06:43:23,8,0,Y,1,2,64,1,0.80,0.80,N
140,2019-04-18,06:43:23,8,0,Y,1,5,72,1,3.25,3.25,N
145,2019-04-18,06:48:20,8,0,N,1,1,22,1,2.00,2.00,N
145,2019-04-18,06:48:20,8,0,N,7,1,2,1,18.00,18.00,N
147,2019-04-18,06:59:48,8,8173,N,1,1,41,1,4.25,4.25,N
147,2019-04-18,06:59:48,8,8173,N,1,2,64,1,0.80,0.80,N
151,2019-04-18,10:57:45,8,0,N,1,1,24,2,6.00,3.00,N
151,2019-04-18,10:57:45,8,0,N,1,5,77,1,3.00,3.00,N
154,2019-04-18,07:42:06,8,8444,N,1,1,46,2,5.00,2.50,N
154,2019-04-18,07:42:06,8,8444,N,1,5,73,1,3.75,3.75,N
157,2019-04-18,07:37:19,8,8349,N,1,1,42,1,2.50,2.50,N
157,2019-04-18,07:37:19,8,8349,N,1,5,70,1,3.25,3.25,N
188,2019-04-18,09:46:31,8,0,N,1,1,36,2,7.50,3.75,N
188,2019-04-18,09:46:31,8,0,N,1,5,71,1,3.75,3.75,N
210,2019-04-18,10:46:17,8,0,Y,1,1,53,2,6.00,3.00,N
210,2019-04-18,10:46:17,8,0,Y,1,5,77,1,3.00,3.00,N
212,2019-04-18,10:53:46,8,8157,Y,1,1,56,1,2.55,2.55,N
212,2019-04-18,10:53:46,8,8157,Y,1,5,77,1,3.00,3.00,N
214,2019-04-18,10:07:46,8,0,N,1,1,57,2,6.20,3.10,N
214,2019-04-18,10:07:46,8,0,N,1,5,71,1,3.75,3.75,N
220,2019-04-18,08:53:27,8,0,Y,1,1,45,2,6.00,3.00,N
220,2019-04-18,08:53:27,8,0,Y,1,5,69,1,3.25,3.25,N
223,2019-04-18,10:48:19,8,8433,N,1,1,50,2,5.00,2.50,N
223,2019-04-18,10:48:19,8,8433,N,1,5,73,1,3.75,3.75,N
227,2019-04-18,09:05:32,8,0,Y,1,1,32,1,3.00,3.00,N
233,2019-04-18,06:34:09,8,0,N,1,1,33,1,3.50,3.50,N
233,2019-04-18,06:34:09,8,0,N,1,5,70,1,3.25,3.25,N
236,2019-04-18,09:20:58,8,0,N,1,4,87,2,4.20,2.10,Y
236,2019-04-18,09:20:58,8,0,N,1,5,72,2,6.50,3.25,Y
242,2019-04-18,10:39:21,8,0,Y,1,1,60,1,3.75,3.75,N
250,2019-04-18,10:25:15,8,0,Y,1,1,60,2,7.50,3.75,N
253,2019-04-18,07:44:42,8,0,N,1,1,60,1,3.75,3.75,N
254,2019-04-18,08:24:09,8,0,Y,1,1,49,2,6.00,3.00,N
254,2019-04-18,08:24:09,8,0,Y,1,5,78,1,4.50,4.50,N
260,2019-04-18,11:16:14,8,0,Y,1,4,87,1,2.10,2.10,Y
260,2019-04-18,11:16:14,8,0,Y,1,5,78,1,4.50,4.50,N
260,2019-04-18,11:16:14,8,0,Y,1,6,72,1,3.25,3.25,Y
264,2019-04-18,10:48:35,8,0,Y,1,1,24,2,6.00,3.00,N
264,2019-04-18,10:48:35,8,0,Y,1,5,74,1,3.50,3.50,N
267,2019-04-18,08:53:02,8,0,N,1,1,48,2,5.00,2.50,N
267,2019-04-18,08:53:02,8,0,N,1,5,71,1,3.75,3.75,N
270,2019-04-18,10:01:01,8,0,Y,1,1,50,1,2.50,2.50,N
270,2019-04-18,10:01:01,8,0,Y,1,5,69,1,3.25,3.25,N
277,2019-04-18,09:06:21,8,0,N,1,1,59,1,4.50,4.50,N
277,2019-04-18,09:06:21,8,0,N,1,5,77,1,3.00,3.00,N
280,2019-04-18,08:42:45,8,0,Y,1,1,60,2,7.50,3.75,N
280,2019-04-18,08:42:45,8,0,Y,1,5,69,1,3.25,3.25,N
285,2019-04-18,06:37:50,8,0,Y,1,1,40,1,3.75,3.75,N
285,2019-04-18,06:37:50,8,0,Y,1,2,65,1,0.80,0.80,N
285,2019-04-18,06:37:50,8,0,Y,1,5,78,1,4.50,4.50,N
294,2019-04-18,07:05:38,8,0,Y,1,1,87,2,6.00,3.00,N
294,2019-04-18,07:05:38,8,0,Y,1,5,73,1,3.75,3.75,N
299,2019-04-18,09:04:07,8,0,N,1,1,56,1,2.55,2.55,N
308,2019-04-18,06:50:13,8,0,Y,1,1,49,2,6.00,3.00,N
308,2019-04-18,06:50:13,8,0,Y,1,5,70,1,3.25,3.25,N
310,2019-04-18,10:19:25,8,0,N,1,1,87,1,3.00,3.00,N
310,2019-04-18,10:19:25,8,0,N,1,5,78,1,4.50,4.50,N
316,2019-04-18,08:20:47,8,8378,Y,1,1,87,2,6.00,3.00,N
316,2019-04-18,08:20:47,8,8378,Y,1,5,77,1,3.00,3.00,N
321,2019-04-18,07:51:49,8,0,Y,1,1,55,1,4.00,4.00,N
321,2019-04-18,07:51:49,8,0,Y,1,5,71,1,3.75,3.75,N
324,2019-04-18,08:45:02,8,8190,N,1,1,44,1,2.50,2.50,N
324,2019-04-18,08:45:02,8,8190,N,1,5,76,1,3.50,3.50,N
326,2019-04-18,11:28:20,8,0,Y,1,1,22,2,4.00,2.00,N
326,2019-04-18,11:28:20,8,0,Y,1,5,77,1,3.00,3.00,N
327,2019-04-18,10:04:11,8,0,Y,1,1,50,1,2.50,2.50,N
334,2019-04-18,11:03:19,8,0,N,1,1,61,1,4.75,4.75,N
334,2019-04-18,11:03:19,8,0,N,1,5,76,1,3.50,3.50,N
337,2019-04-18,06:34:43,8,0,N,1,1,27,2,7.00,3.50,N
337,2019-04-18,06:34:43,8,0,N,1,5,78,1,4.50,4.50,N
340,2019-04-18,09:58:50,8,8224,Y,1,1,87,2,6.00,3.00,N
340,2019-04-18,09:58:50,8,8224,Y,1,5,78,1,4.50,4.50,N
347,2019-04-18,11:26:17,8,0,N,1,1,57,1,3.10,3.10,N
359,2019-04-18,09:21:28,8,0,Y,1,1,33,1,3.50,3.50,N
371,2019-04-18,08:25:09,8,0,N,1,1,45,2,6.00,3.00,N
386,2019-04-18,07:37:59,8,8158,Y,1,1,25,1,2.20,2.20,N
386,2019-04-18,07:37:59,8,8158,Y,1,5,71,1,3.75,3.75,N
387,2019-04-18,07:20:22,8,8268,N,1,1,25,2,4.40,2.20,N
387,2019-04-18,07:20:22,8,8268,N,1,5,70,1,3.25,3.25,N
408,2019-04-18,09:22:22,8,0,N,1,1,58,2,7.00,3.50,N
408,2019-04-18,09:22:22,8,0,N,1,5,76,1,3.50,3.50,N
417,2019-04-18,10:04:46,8,8242,N,1,4,87,1,2.10,2.10,Y
417,2019-04-18,10:04:46,8,8242,N,1,5,73,1,3.75,3.75,N
417,2019-04-18,10:04:46,8,8242,N,1,6,72,1,3.25,3.25,Y
423,2019-04-18,10:13:51,8,8251,N,1,1,36,1,3.75,3.75,N
423,2019-04-18,10:13:51,8,8251,N,1,5,71,1,3.75,3.75,N
435,2019-04-18,09:15:47,8,0,Y,1,1,25,2,4.40,2.20,N
435,2019-04-18,09:15:47,8,0,Y,1,5,70,1,3.25,3.25,N
438,2019-04-18,07:57:31,8,0,N,1,1,33,2,7.00,3.50,N
438,2019-04-18,07:57:31,8,0,N,1,5,70,1,3.25,3.25,N
440,2019-04-18,09:49:26,8,8222,N,1,1,48,1,2.50,2.50,N
440,2019-04-18,09:49:26,8,8222,N,1,5,75,1,3.50,3.50,N
452,2019-04-18,08:40:51,8,0,Y,1,1,43,1,3.00,3.00,N
454,2019-04-18,07:11:19,8,0,Y,1,1,47,2,6.00,3.00,N
463,2019-04-18,09:21:34,8,8324,Y,1,1,42,2,5.00,2.50,N
463,2019-04-18,09:21:34,8,8324,Y,1,5,75,1,3.50,3.50,N
464,2019-04-18,10:24:43,8,0,Y,1,1,22,2,4.00,2.00,N
464,2019-04-18,10:24:43,8,0,Y,1,5,76,1,3.50,3.50,N
466,2019-04-18,07:51:15,8,0,Y,1,1,54,2,5.00,2.50,N
466,2019-04-18,07:51:15,8,0,Y,1,5,73,1,3.75,3.75,N
467,2019-04-18,08:15:16,8,8146,N,1,1,87,2,6.00,3.00,N
467,2019-04-18,08:15:16,8,8146,N,1,5,74,1,3.50,3.50,N
472,2019-04-18,08:20:27,8,0,N,1,1,22,1,2.00,2.00,N
472,2019-04-18,08:20:27,8,0,N,1,5,78,1,4.50,4.50,N
474,2019-04-18,10:57:27,8,0,Y,1,1,57,1,3.10,3.10,N
476,2019-04-18,11:13:42,8,0,N,1,1,60,2,7.50,3.75,N
481,2019-04-18,09:20:16,8,0,N,1,1,41,2,8.50,4.25,N
481,2019-04-18,09:20:16,8,0,N,1,2,84,2,1.60,0.80,N
481,2019-04-18,09:20:16,8,0,N,7,1,21,1,13.33,13.33,N
482,2019-04-18,09:53:37,8,0,N,1,1,25,2,4.40,2.20,N
482,2019-04-18,09:53:37,8,0,N,7,1,16,1,8.95,8.95,N
483,2019-04-18,09:19:14,8,8023,Y,1,1,33,1,3.50,3.50,N
485,2019-04-18,07:54:13,8,0,Y,1,1,37,2,6.00,3.00,N
485,2019-04-18,07:54:13,8,0,Y,1,2,84,2,1.60,0.80,N
485,2019-04-18,07:54:13,8,0,Y,7,1,20,1,7.60,7.60,N
486,2019-04-18,10:29:12,8,0,N,1,1,57,2,6.20,3.10,N
486,2019-04-18,10:29:12,8,0,N,7,1,7,1,19.75,19.75,N
491,2019-04-18,07:58:48,8,0,N,1,1,44,2,5.00,2.50,N
491,2019-04-18,07:58:48,8,0,N,1,5,75,1,3.50,3.50,N
494,2019-04-18,11:25:39,8,0,N,1,1,39,1,4.25,4.25,N
494,2019-04-18,11:25:39,8,0,N,1,2,63,2,1.60,0.80,N
494,2019-04-18,11:25:39,8,0,N,7,1,17,1,9.50,9.50,N
496,2019-04-18,08:13:53,8,0,Y,1,1,61,1,4.75,4.75,N
498,2019-04-18,10:37:16,8,0,Y,1,1,54,1,2.50,2.50,N
499,2019-04-18,11:19:44,8,8347,N,1,1,42,2,5.00,2.50,N
499,2019-04-18,11:19:44,8,8347,N,7,1,10,1,10.00,10.00,N
502,2019-04-18,08:10:24,8,0,Y,1,1,52,2,5.00,2.50,N
502,2019-04-18,08:10:24,8,0,Y,7,1,7,1,19.75,19.75,N
512,2019-04-18,06:56:58,8,0,N,1,1,25,1,2.20,2.20,N
512,2019-04-18,06:56:58,8,0,N,1,5,70,1,3.25,3.25,N
517,2019-04-18,07:51:23,8,0,N,1,1,59,2,9.00,4.50,N
517,2019-04-18,07:51:23,8,0,N,1,5,76,1,3.50,3.50,N
518,2019-04-18,08:17:05,8,0,N,1,1,56,1,2.55,2.55,N
518,2019-04-18,08:17:05,8,0,N,7,1,11,1,8.95,8.95,N
521,2019-04-18,10:53:36,8,0,N,1,1,30,2,6.00,3.00,N
531,2019-04-18,09:32:31,8,8040,Y,1,1,35,2,6.20,3.10,N
537,2019-04-18,09:26:57,8,0,N,1,1,29,2,5.00,2.50,N
537,2019-04-18,09:26:57,8,0,N,1,5,77,1,3.00,3.00,N
549,2019-04-18,10:06:14,8,8011,Y,1,1,87,1,3.00,3.00,N
551,2019-04-18,09:45:14,8,0,Y,1,1,54,1,2.50,2.50,N
551,2019-04-18,09:45:14,8,0,Y,1,5,72,1,3.25,3.25,N
562,2019-04-18,10:19:25,8,0,Y,1,1,55,2,8.00,4.00,N
563,2019-04-18,11:11:47,8,0,Y,1,1,53,2,6.00,3.00,N
567,2019-04-18,10:26:20,8,0,Y,1,1,35,1,3.10,3.10,N
568,2019-04-18,10:29:40,8,0,Y,1,1,22,2,4.00,2.00,N
568,2019-04-18,10:29:40,8,0,Y,1,5,77,1,3.00,3.00,N
573,2019-04-18,09:42:03,8,0,N,1,4,87,1,2.10,2.10,Y
573,2019-04-18,09:42:03,8,0,N,1,5,70,1,3.25,3.25,N
573,2019-04-18,09:42:03,8,0,N,1,6,72,1,3.25,3.25,Y
585,2019-04-18,07:29:48,8,0,N,1,1,34,1,2.45,2.45,N
590,2019-04-18,08:06:10,8,8180,N,1,1,50,1,2.50,2.50,N
590,2019-04-18,08:06:10,8,8180,N,1,5,77,1,3.00,3.00,N
591,2019-04-18,09:31:01,8,0,Y,1,1,57,2,6.20,3.10,N
595,2019-04-18,08:29:36,8,8213,N,1,1,54,2,5.00,2.50,N
595,2019-04-18,08:29:36,8,8213,N,1,5,77,1,3.00,3.00,N
596,2019-04-18,06:55:26,8,8185,N,1,1,30,2,6.00,3.00,N
598,2019-04-18,09:43:53,8,0,Y,1,1,54,2,5.00,2.50,N
602,2019-04-18,09:15:46,8,0,N,1,1,35,2,6.20,3.10,N
606,2019-04-18,10:52:19,8,0,Y,1,1,33,1,3.50,3.50,N
607,2019-04-18,08:01:19,8,0,Y,1,1,53,1,3.00,3.00,N
607,2019-04-18,08:01:19,8,0,Y,1,5,76,1,3.50,3.50,N
615,2019-04-18,07:25:11,8,0,Y,1,1,46,1,2.50,2.50,N
615,2019-04-18,07:25:11,8,0,Y,1,5,77,1,3.00,3.00,N
619,2019-04-18,08:22:15,8,8477,N,1,1,25,1,2.20,2.20,N
627,2019-04-18,06:39:09,8,0,N,1,1,24,2,6.00,3.00,N
628,2019-04-18,11:02:46,8,0,N,1,1,52,1,2.50,2.50,N
628,2019-04-18,11:02:46,8,0,N,1,5,74,1,3.50,3.50,N
631,2019-04-18,11:13:08,8,0,Y,1,1,53,1,3.00,3.00,N
635,2019-04-18,09:27:17,8,8485,Y,1,1,56,2,5.10,2.55,N
641,2019-04-18,07:48:06,8,0,N,1,1,58,1,3.50,3.50,N
642,2019-04-18,07:36:05,8,0,N,1,1,24,1,3.00,3.00,N
646,2019-04-18,08:30:10,8,0,Y,1,1,46,1,2.50,2.50,N
651,2019-04-18,07:15:25,8,8084,N,1,1,57,1,3.10,3.10,N
653,2019-04-18,07:19:54,8,0,Y,1,1,23,1,2.50,2.50,N
656,2019-04-18,10:34:36,8,0,Y,1,1,32,2,6.00,3.00,N
658,2019-04-18,07:29:19,8,0,Y,1,1,46,1,2.50,2.50,N
666,2019-04-18,10:09:52,8,0,Y,1,1,47,2,6.00,3.00,N
673,2019-04-18,06:48:02,8,8329,Y,1,1,27,2,7.00,3.50,N
678,2019-04-18,07:30:52,8,0,N,1,1,49,1,3.00,3.00,N
678,2019-04-18,07:30:52,8,0,N,1,5,78,1,4.50,4.50,N
683,2019-04-18,11:10:23,8,0,Y,1,1,37,2,6.00,3.00,N
683,2019-04-18,11:10:23,8,0,Y,7,1,2,1,18.00,18.00,N
684,2019-04-18,10:57:46,8,0,Y,1,1,57,1,3.10,3.10,N
684,2019-04-18,10:57:46,8,0,Y,7,1,10,1,10.00,10.00,N
692,2019-04-18,10:20:38,8,0,Y,1,1,48,1,2.50,2.50,N
699,2019-04-18,09:06:52,8,8378,Y,1,1,36,1,3.75,3.75,N
701,2019-04-18,08:28:32,8,8262,Y,1,1,41,2,8.50,4.25,N
701,2019-04-18,08:28:32,8,8262,Y,7,1,11,1,8.95,8.95,N
718,2019-04-18,07:44:46,8,0,N,1,1,61,1,4.75,4.75,N
737,2019-04-18,08:03:47,8,0,Y,1,1,37,2,6.00,3.00,N
737,2019-04-18,08:03:47,8,0,Y,1,2,65,1,0.80,0.80,N
737,2019-04-18,08:03:47,8,0,Y,1,5,70,1,3.25,3.25,N
741,2019-04-18,10:11:32,8,0,N,1,1,30,2,6.00,3.00,N
741,2019-04-18,10:11:32,8,0,N,1,5,73,1,3.75,3.75,N
743,2019-04-18,10:15:30,8,0,N,1,1,34,2,4.90,2.45,N
743,2019-04-18,10:15:30,8,0,N,7,1,4,1,20.45,20.45,N
745,2019-04-18,06:46:58,8,0,N,1,1,57,2,6.20,3.10,N
747,2019-04-18,08:00:51,8,8017,Y,1,1,29,1,2.50,2.50,N
747,2019-04-18,08:00:51,8,8017,Y,7,1,5,1,15.00,15.00,N
755,2019-04-18,07:27:07,8,0,Y,1,1,51,1,3.00,3.00,N
755,2019-04-18,07:27:07,8,0,Y,7,1,12,1,8.95,8.95,N
766,2019-04-18,08:46:06,8,0,Y,1,1,46,2,5.00,2.50,N
767,2019-04-18,08:08:29,8,0,N,1,1,29,1,2.50,2.50,N
769,2019-04-18,07:09:23,8,8220,N,1,1,38,1,3.75,3.75,N
769,2019-04-18,07:09:23,8,8220,N,1,2,84,2,1.60,0.80,N
770,2019-04-18,10:21:24,8,0,N,1,1,27,1,3.50,3.50,N
778,2019-04-18,09:21:28,8,0,N,1,1,31,1,2.20,2.20,N
779,2019-04-18,08:16:38,8,0,Y,1,1,51,2,6.00,3.00,N
779,2019-04-18,08:16:38,8,0,Y,1,5,78,1,4.50,4.50,N
786,2019-04-18,08:53:28,8,0,N,1,1,52,1,2.50,2.50,N
786,2019-04-18,08:53:28,8,0,N,7,1,11,1,8.95,8.95,N
789,2019-04-18,07:11:17,8,0,N,1,1,43,2,6.00,3.00,N
792,2019-04-18,07:45:23,8,8431,N,1,1,57,2,6.20,3.10,N
792,2019-04-18,07:45:23,8,8431,N,7,1,19,1,6.40,6.40,N
793,2019-04-18,07:29:36,8,8180,Y,1,1,47,1,3.00,3.00,N
793,2019-04-18,07:29:36,8,8180,Y,1,5,69,1,3.25,3.25,N
794,2019-04-18,11:17:24,8,0,N,1,1,49,2,6.00,3.00,N
795,2019-04-18,07:24:46,8,0,Y,1,1,27,2,7.00,3.50,N
797,2019-04-18,08:53:08,8,8348,Y,1,1,31,1,2.20,2.20,N
797,2019-04-18,08:53:08,8,8348,Y,1,5,79,1,3.75,3.75,N
800,2019-04-18,08:31:41,8,8389,N,1,1,55,2,8.00,4.00,N
800,2019-04-18,08:31:41,8,8389,N,1,5,78,1,4.50,4.50,N
801,2019-04-18,07:37:22,8,8493,Y,1,1,59,1,4.50,4.50,N
802,2019-04-18,10:43:24,8,0,Y,1,1,39,1,4.25,4.25,N
802,2019-04-18,10:43:24,8,0,Y,1,2,64,1,0.80,0.80,N
802,2019-04-18,10:43:24,8,0,Y,7,1,14,1,8.95,8.95,N
817,2019-04-18,10:40:25,8,0,Y,1,1,33,2,7.00,3.50,N
823,2019-04-18,06:52:11,8,0,N,1,1,31,2,4.40,2.20,N
823,2019-04-18,06:52:11,8,0,N,1,5,69,1,3.25,3.25,N
824,2019-04-18,08:57:39,8,0,N,1,1,26,1,3.00,3.00,N
825,2019-04-18,10:59:17,8,0,Y,1,1,50,2,5.00,2.50,N
837,2019-04-18,06:59:55,8,0,N,1,1,61,2,9.50,4.75,N
837,2019-04-18,06:59:55,8,0,N,1,5,74,1,3.50,3.50,N
839,2019-04-18,07:18:16,8,0,Y,1,1,32,1,3.00,3.00,N
856,2019-04-18,10:03:38,8,0,Y,1,1,24,1,3.00,3.00,N
856,2019-04-18,10:03:38,8,0,Y,7,1,8,1,45.00,45.00,N
858,2019-04-18,08:22:29,8,8152,N,1,1,40,1,3.75,3.75,N
858,2019-04-18,08:22:29,8,8152,N,1,2,65,2,1.60,0.80,N
858,2019-04-18,08:22:29,8,8152,N,7,1,18,1,10.95,10.95,N
873,2019-04-18,10:47:14,8,0,N,1,1,22,2,4.00,2.00,N
874,2019-04-18,08:42:59,8,0,Y,1,1,32,1,3.00,3.00,N
881,2019-04-18,09:44:56,8,0,Y,1,1,41,1,4.25,4.25,N
885,2019-04-18,08:49:52,8,0,N,1,1,47,2,6.00,3.00,N
885,2019-04-18,08:49:52,8,0,N,7,1,20,1,7.60,7.60,N
888,2019-04-18,09:38:12,8,0,N,1,1,33,1,3.50,3.50,N
890,2019-04-18,09:47:45,8,0,Y,1,1,49,1,3.00,3.00,N
895,2019-04-18,09:23:12,8,0,Y,1,1,24,1,3.00,3.00,N
896,2019-04-18,10:01:12,8,0,Y,1,1,27,2,7.00,3.50,N
901,2019-04-18,08:57:35,8,0,Y,1,1,46,2,5.00,2.50,N
906,2019-04-18,09:22:09,8,0,N,1,1,34,1,2.45,2.45,N
909,2019-04-18,09:01:49,8,8375,N,1,1,22,2,4.00,2.00,N
909,2019-04-18,09:01:49,8,8375,N,7,1,3,1,14.75,14.75,N
911,2019-04-18,09:54:08,8,0,N,1,4,87,1,2.10,2.10,Y
911,2019-04-18,09:54:08,8,0,N,1,5,72,1,3.25,3.25,Y
912,2019-04-18,09:30:52,8,0,Y,1,1,44,1,2.50,2.50,N
915,2019-04-18,10:54:41,8,8300,N,1,1,27,2,7.00,3.50,N
917,2019-04-18,11:25:21,8,0,Y,1,1,24,1,3.00,3.00,N
932,2019-04-18,09:15:08,8,0,Y,1,1,60,1,3.75,3.75,N
932,2019-04-18,09:15:08,8,0,Y,7,1,11,1,8.95,8.95,N
934,2019-04-18,09:19:08,8,8359,Y,1,1,44,1,2.50,2.50,N
939,2019-04-18,08:39:00,8,8323,Y,1,1,56,2,5.10,2.55,N
939,2019-04-18,08:39:00,8,8323,Y,7,1,6,1,21.00,21.00,N
940,2019-04-18,10:09:41,8,8333,N,1,1,36,1,3.75,3.75,N
940,2019-04-18,10:09:41,8,8333,N,7,1,13,1,8.95,8.95,N
947,2019-04-18,08:04:30,8,0,Y,1,1,40,1,3.75,3.75,N
947,2019-04-18,08:04:30,8,0,Y,1,2,63,2,1.60,0.80,N
950,2019-04-18,10:33:52,8,0,N,1,1,46,2,5.00,2.50,N
960,2019-04-18,11:20:24,8,0,N,1,1,46,1,2.50,2.50,N
960,2019-04-18,11:20:24,8,0,N,7,1,10,1,10.00,10.00,N
964,2019-04-18,09:37:24,8,0,N,1,1,44,1,2.50,2.50,N
964,2019-04-18,09:37:24,8,0,N,7,1,13,1,8.95,8.95,N
966,2019-04-18,09:00:28,8,0,N,1,1,51,2,6.00,3.00,N
968,2019-04-18,06:33:22,8,0,N,1,1,42,1,2.50,2.50,N
976,2019-04-18,09:25:19,8,0,Y,1,1,37,2,6.00,3.00,N
988,2019-04-18,10:26:04,8,0,Y,1,1,46,1,2.50,2.50,N
990,2019-04-18,11:11:10,8,8360,Y,1,1,42,1,2.50,2.50,N
996,2019-04-18,08:44:37,8,8208,Y,1,1,43,1,3.00,3.00,N
997,2019-04-18,08:08:52,8,8326,N,1,1,28,2,4.00,2.00,N
998,2019-04-18,10:08:49,8,0,Y,1,1,30,2,6.00,3.00,N
999,2019-04-18,08:54:29,8,0,Y,1,1,47,2,6.00,3.00,N
1002,2019-04-18,10:33:16,8,0,Y,1,4,87,1,2.10,2.10,Y
1002,2019-04-18,10:33:16,8,0,Y,1,5,72,1,3.25,3.25,Y
1007,2019-04-18,07:10:07,8,8375,N,1,1,37,1,3.00,3.00,N
1007,2019-04-18,07:10:07,8,8375,N,1,2,64,2,1.60,0.80,N
1017,2019-04-18,07:42:14,8,0,Y,1,1,27,2,7.00,3.50,N
1018,2019-04-18,07:39:43,8,8177,N,1,1,39,1,4.25,4.25,N
1030,2019-04-18,08:01:48,8,0,Y,1,1,46,1,2.50,2.50,N
1030,2019-04-18,08:01:48,8,0,Y,9,1,83,1,14.00,14.00,N
1034,2019-04-18,08:13:47,8,0,Y,1,1,42,1,2.50,2.50,N
1035,2019-04-18,07:13:33,8,8373,Y,1,4,87,1,2.10,2.10,Y
1035,2019-04-18,07:13:33,8,8373,Y,1,5,72,1,3.25,3.25,Y
1039,2019-04-18,08:47:26,8,0,Y,1,1,31,1,2.20,2.20,N
1042,2019-04-18,10:20:28,8,0,N,1,1,47,2,6.00,3.00,N
1045,2019-04-18,07:22:14,8,0,N,1,1,37,1,3.00,3.00,N
1045,2019-04-18,07:22:14,8,0,N,1,2,84,1,0.80,0.80,N
1051,2019-04-18,08:54:02,8,8148,N,1,1,55,2,8.00,4.00,N
1052,2019-04-18,08:09:30,8,0,Y,1,1,48,2,5.00,2.50,N
1056,2019-04-18,10:38:13,8,0,Y,1,1,58,2,7.00,3.50,N
1066,2019-04-18,09:06:15,8,0,N,1,1,46,1,2.50,2.50,N
1070,2019-04-18,07:33:10,8,0,Y,1,1,31,2,4.40,2.20,N
1070,2019-04-18,07:33:10,8,0,Y,9,1,83,1,14.00,14.00,N
1073,2019-04-18,10:41:24,8,8349,Y,1,1,30,1,3.00,3.00,N
1076,2019-04-18,09:28:49,8,0,Y,1,1,54,1,2.50,2.50,N
1080,2019-04-18,06:49:22,8,0,Y,1,1,36,1,3.75,3.75,N
1087,2019-04-18,10:42:44,8,8113,N,1,1,44,1,2.50,2.50,N
1092,2019-04-18,10:55:57,8,0,Y,1,1,47,2,6.00,3.00,N
1094,2019-04-18,07:23:48,8,0,N,1,1,48,1,2.50,2.50,N
1096,2019-04-18,10:15:27,8,0,Y,1,1,26,1,3.00,3.00,N
1110,2019-04-18,08:28:01,8,0,N,1,1,39,1,4.25,4.25,N
1110,2019-04-18,08:28:01,8,0,N,1,2,84,2,1.60,0.80,N
1111,2019-04-18,10:40:47,8,8138,Y,1,1,47,1,3.00,3.00,N
1124,2019-04-18,09:55:59,8,0,N,1,1,43,1,3.00,3.00,N
1125,2019-04-18,08:28:36,8,0,N,1,1,35,1,3.10,3.10,N
1134,2019-04-18,07:54:46,8,0,N,1,1,38,1,3.75,3.75,N
1134,2019-04-18,07:54:46,8,0,N,1,2,64,1,0.80,0.80,N
1142,2019-04-18,10:29:18,8,0,Y,1,1,30,1,3.00,3.00,N
1148,2019-04-18,10:27:31,8,0,Y,1,1,56,1,2.55,2.55,N
1149,2019-04-18,10:21:54,8,0,N,1,1,60,1,3.75,3.75,N
1161,2019-04-18,09:12:41,8,0,N,1,1,25,2,4.40,2.20,N
1165,2019-04-18,10:24:05,8,0,N,1,1,27,2,7.00,3.50,N
1168,2019-04-18,08:47:14,8,0,Y,1,1,87,1,3.00,3.00,N
1175,2019-04-18,09:24:17,8,0,N,1,1,50,2,5.00,2.50,N
1179,2019-04-18,09:33:02,8,8359,Y,1,1,23,2,5.00,2.50,N
1194,2019-04-18,09:53:50,8,0,Y,1,1,87,2,6.00,3.00,N
1203,2019-04-18,08:02:16,8,0,Y,1,1,50,1,2.50,2.50,N
1213,2019-04-18,10:04:51,8,8360,N,1,1,37,1,3.00,3.00,N
1213,2019-04-18,10:04:51,8,8360,N,1,2,65,1,0.80,0.80,N
1220,2019-04-18,11:13:34,8,0,N,1,1,46,2,5.00,2.50,N
1230,2019-04-18,10:22:08,8,0,Y,1,1,60,2,7.50,3.75,N
1240,2019-04-18,10:20:07,8,8445,N,1,1,44,2,5.00,2.50,N
1247,2019-04-18,10:38:12,8,0,Y,1,1,35,1,3.10,3.10,N
1249,2019-04-18,08:48:07,8,0,N,1,1,58,2,7.00,3.50,N
1254,2019-04-18,07:05:37,8,0,N,1,1,46,1,2.50,2.50,N
1259,2019-04-18,07:33:34,8,0,N,1,1,51,1,3.00,3.00,N
1262,2019-04-18,11:15:39,8,8072,N,1,1,37,2,6.00,3.00,N
1262,2019-04-18,11:15:39,8,8072,N,1,2,65,1,0.80,0.80,N
1264,2019-04-18,08:18:40,8,0,N,1,1,49,1,3.00,3.00,N
1266,2019-04-18,07:58:08,8,0,N,1,1,56,2,5.10,2.55,N
1269,2019-04-18,09:57:29,8,0,N,1,1,32,2,6.00,3.00,N
1272,2019-04-18,10:44:38,8,0,N,1,4,87,1,2.10,2.10,Y
1272,2019-04-18,10:44:38,8,0,N,1,5,72,1,3.25,3.25,Y
1277,2019-04-18,08:50:31,8,0,Y,1,1,60,2,7.50,3.75,N
1285,2019-04-18,10:56:31,8,0,Y,1,1,60,2,7.50,3.75,N
1287,2019-04-18,07:54:04,8,0,Y,1,1,34,2,4.90,2.45,N
1288,2019-04-18,06:33:05,8,0,Y,1,1,32,2,6.00,3.00,N
1289,2019-04-18,10:56:32,8,0,N,1,1,52,1,2.50,2.50,N
1292,2019-04-18,08:46:10,8,0,N,1,1,49,2,6.00,3.00,N
1297,2019-04-18,07:21:12,8,0,N,1,1,87,2,6.00,3.00,N
